Client,Type,Rep,System,HW_Maint,Revenue_Tracking,Primary_Contact,Phone,Cell,Tax_Pct,Tax_Pct2,Tax_District,Store_Address,City,State,Zip,Email,Ops_Email,Billing_Email,Notes,Country,Source,Import_Date
Isabella's Pizza,GENERAL,LG,,NO,,Isabella (Owner),(214) 498-4453,(214) 498-4453,0.0825,,TEX,,Dallas,TX,,nan,,,"County: Dallas, Status: new",US,TX_Secretary_of_State,2026-03-30
Robert Steakhouse,GENERAL,LG,,NO,,Robert (Owner),(214) 602-8351,(214) 602-8351,0.0825,,TEX,,Dallas,TX,,nan,,,"County: Dallas, Status: new",US,TX_Secretary_of_State,2026-03-30
Antonio & Family Pizza,GENERAL,LG,,NO,,Antonio (Owner),(972) 364-3821,(972) 364-3821,0.0825,,TEX,,Dallas,TX,,nan,,,"County: Dallas, Status: new",US,TX_Secretary_of_State,2026-03-30
Bbq House,GENERAL,LG,,NO,,Michael (Owner),(469) 307-3218,(469) 307-3218,0.0825,,TEX,,Dallas,TX,,nan,,,"County: Dallas, Status: new",US,TX_Secretary_of_State,2026-03-30
Juan's Seafood,GENERAL,LG,,NO,,Juan (Owner),(469) 594-4851,(469) 594-4851,0.0825,,TEX,,Dallas,TX,,nan,,,"County: Dallas, Status: new",US,TX_Secretary_of_State,2026-03-30
The Michael Restaurant,SUPPLY ONLY,LG,,NO,,Michael (Owner),(972) 384-8356,(972) 384-8356,0.0825,,TEX,,Dallas,TX,,nan,,,"County: Dallas, Status: new",US,TX_Secretary_of_State,2026-03-30
Rosa Cafe,GENERAL,LG,,NO,,Rosa (Owner),(972) 306-6972,(972) 306-6972,0.0825,,TEX,,Dallas,TX,,nan,,,"County: Dallas, Status: new",US,TX_Secretary_of_State,2026-03-30
Roberto Restaurant,SUPPLY ONLY,LG,,NO,,Roberto (Owner),(469) 564-1211,(469) 564-1211,0.0825,,TEX,,Dallas,TX,,nan,,,"County: Dallas, Status: new",US,TX_Secretary_of_State,2026-03-30
Hector's Place,GENERAL,LG,,NO,,Hector (Owner),(214) 884-3466,(214) 884-3466,0.0825,,TEX,,Dallas,TX,,nan,,,"County: Dallas, Status: new",US,TX_Secretary_of_State,2026-03-30
Pedro's Seafood,GENERAL,LG,,NO,,Pedro (Owner),(469) 962-4795,(469) 962-4795,0.0825,,TEX,,Dallas,TX,,nan,,,"County: Dallas, Status: new",US,TX_Secretary_of_State,2026-03-30
Miguel & Family Vietnamese,GENERAL,LG,,NO,,Miguel (Owner),(469) 755-4602,(469) 755-4602,0.0825,,TEX,,Dallas,TX,,nan,,,"County: Dallas, Status: new",US,TX_Secretary_of_State,2026-03-30
Jose's Place,GENERAL,LG,,NO,,Jose (Owner),(972) 463-2419,(972) 463-2419,0.0825,,TEX,,Dallas,TX,,nan,,,"County: Dallas, Status: new",US,TX_Secretary_of_State,2026-03-30
Taqueria by Carlos,GENERAL,LG,,NO,,Carlos (Owner),(972) 475-6934,(972) 475-6934,0.0825,,TEX,,Dallas,TX,,nan,,,"County: Dallas, Status: new",US,TX_Secretary_of_State,2026-03-30
Francisco's Steakhouse,GENERAL,LG,,NO,,Francisco (Owner),(972) 610-9953,(972) 610-9953,0.0825,,TEX,,Dallas,TX,,nan,,,"County: Dallas, Status: new",US,TX_Secretary_of_State,2026-03-30
Linda's Place,GENERAL,LG,,NO,,Linda (Owner),(469) 637-1245,(469) 637-1245,0.0825,,TEX,,Dallas,TX,,nan,,,"County: Dallas, Status: new",US,TX_Secretary_of_State,2026-03-30
The Mike Bbq,GENERAL,LG,,NO,,Mike (Owner),(469) 604-7843,(469) 604-7843,0.0825,,TEX,,Dallas,TX,,nan,,,"County: Dallas, Status: new",US,TX_Secretary_of_State,2026-03-30
Juan & Family Vietnamese,GENERAL,LG,,NO,,Juan (Owner),(972) 861-2596,(972) 861-2596,0.0825,,TEX,,Dallas,TX,,nan,,,"County: Dallas, Status: new",US,TX_Secretary_of_State,2026-03-30
Mike & Family Cafe,GENERAL,LG,,NO,,Mike (Owner),(214) 217-9291,(214) 217-9291,0.0825,,TEX,,Dallas,TX,,nan,,,"County: Dallas, Status: new",US,TX_Secretary_of_State,2026-03-30
Antonio & Family Restaurant,SUPPLY ONLY,LG,,NO,,Antonio (Owner),(972) 972-4068,(972) 972-4068,0.0825,,TEX,,Dallas,TX,,nan,,,"County: Dallas, Status: new",US,TX_Secretary_of_State,2026-03-30
Mike's Place,GENERAL,LG,,NO,,Mike (Owner),(469) 624-6347,(469) 624-6347,0.0825,,TEX,,Dallas,TX,,nan,,,"County: Dallas, Status: new",US,TX_Secretary_of_State,2026-03-30
The Sofia Food Truck,GENERAL,LG,,NO,,Sofia (Owner),(214) 987-2021,(214) 987-2021,0.0825,,TEX,,Dallas,TX,,nan,,,"County: Dallas, Status: new",US,TX_Secretary_of_State,2026-03-30
Bbq by William,GENERAL,LG,,NO,,William (Owner),(469) 870-5374,(469) 870-5374,0.0825,,TEX,,Dallas,TX,,nan,,,"County: Dallas, Status: new",US,TX_Secretary_of_State,2026-03-30
Juan & Family Thai,GENERAL,LG,,NO,,Juan (Owner),(469) 237-3323,(469) 237-3323,0.0825,,TEX,,Dallas,TX,,nan,,,"County: Dallas, Status: new",US,TX_Secretary_of_State,2026-03-30
Jose & Family Burger,GENERAL,LG,,NO,,Jose (Owner),(726) 841-1335,(726) 841-1335,0.0825,,TEX,,San Antonio,TX,,nan,,,"County: Bexar, Status: new",US,TX_Secretary_of_State,2026-03-30
Tony & Family Food Truck,GENERAL,LG,,NO,,Tony (Owner),(726) 890-1369,(726) 890-1369,0.0825,,TEX,,San Antonio,TX,,nan,,,"County: Bexar, Status: new",US,TX_Secretary_of_State,2026-03-30
Isabella's Place,GENERAL,LG,,NO,,Isabella (Owner),(210) 474-4767,(210) 474-4767,0.0825,,TEX,,San Antonio,TX,,nan,,,"County: Bexar, Status: new",US,TX_Secretary_of_State,2026-03-30
Francisco's Place,GENERAL,LG,,NO,,Francisco (Owner),(210) 775-3690,(210) 775-3690,0.0825,,TEX,,San Antonio,TX,,nan,,,"County: Bexar, Status: new",US,TX_Secretary_of_State,2026-03-30
The Maria Sandwich,GENERAL,LG,,NO,,Maria (Owner),(210) 734-2972,(210) 734-2972,0.0825,,TEX,,San Antonio,TX,,nan,,,"County: Bexar, Status: new",US,TX_Secretary_of_State,2026-03-30
Elena's Place,GENERAL,LG,,NO,,Elena (Owner),(210) 943-8334,(210) 943-8334,0.0825,,TEX,,San Antonio,TX,,nan,,,"County: Bexar, Status: new",US,TX_Secretary_of_State,2026-03-30
The Jose Bakery,GENERAL,LG,,NO,,Jose (Owner),(210) 561-8007,(210) 561-8007,0.0825,,TEX,,San Antonio,TX,,nan,,,"County: Bexar, Status: new",US,TX_Secretary_of_State,2026-03-30
Tony Vietnamese,GENERAL,LG,,NO,,Tony (Owner),(210) 856-4599,(210) 856-4599,0.0825,,TEX,,San Antonio,TX,,nan,,,"County: Bexar, Status: new",US,TX_Secretary_of_State,2026-03-30
William's Place,GENERAL,LG,,NO,,William (Owner),(210) 307-4804,(210) 307-4804,0.0825,,TEX,,San Antonio,TX,,nan,,,"County: Bexar, Status: new",US,TX_Secretary_of_State,2026-03-30
Linda & Family Italian,GENERAL,LG,,NO,,Linda (Owner),(210) 688-3255,(210) 688-3255,0.0825,,TEX,,San Antonio,TX,,nan,,,"County: Bexar, Status: new",US,TX_Secretary_of_State,2026-03-30
Michael's Mexican,GENERAL,LG,,NO,,Michael (Owner),(210) 989-1754,(210) 989-1754,0.0825,,TEX,,San Antonio,TX,,nan,,,"County: Bexar, Status: new",US,TX_Secretary_of_State,2026-03-30
Patricia's Breakfast,GENERAL,LG,,NO,,Patricia (Owner),(726) 546-9394,(726) 546-9394,0.0825,,TEX,,San Antonio,TX,,nan,,,"County: Bexar, Status: new",US,TX_Secretary_of_State,2026-03-30
Isabella's Vietnamese,GENERAL,LG,,NO,,Isabella (Owner),(726) 605-5377,(726) 605-5377,0.0825,,TEX,,San Antonio,TX,,nan,,,"County: Bexar, Status: new",US,TX_Secretary_of_State,2026-03-30
Maria's Sushi,GENERAL,LG,,NO,,Maria (Owner),(210) 850-8209,(210) 850-8209,0.0825,,TEX,,San Antonio,TX,,nan,,,"County: Bexar, Status: new",US,TX_Secretary_of_State,2026-03-30
Bbq by Jennifer,GENERAL,LG,,NO,,Jennifer (Owner),(210) 615-8626,(210) 615-8626,0.0825,,TEX,,San Antonio,TX,,nan,,,"County: Bexar, Status: new",US,TX_Secretary_of_State,2026-03-30
John's Thai,GENERAL,LG,,NO,,John (Owner),(726) 959-5268,(726) 959-5268,0.0825,,TEX,,San Antonio,TX,,nan,,,"County: Bexar, Status: new",US,TX_Secretary_of_State,2026-03-30
Sofia's Steakhouse,GENERAL,LG,,NO,,Sofia (Owner),(726) 731-6277,(726) 731-6277,0.0825,,TEX,,San Antonio,TX,,nan,,,"County: Bexar, Status: new",US,TX_Secretary_of_State,2026-03-30
Isabella's Breakfast,GENERAL,LG,,NO,,Isabella (Owner),(726) 816-6696,(726) 816-6696,0.0825,,TEX,,San Antonio,TX,,nan,,,"County: Bexar, Status: new",US,TX_Secretary_of_State,2026-03-30
Chinese by William,GENERAL,LG,,NO,,William (Owner),(210) 341-8176,(210) 341-8176,0.0825,,TEX,,San Antonio,TX,,nan,,,"County: Bexar, Status: new",US,TX_Secretary_of_State,2026-03-30
Miguel Seafood,GENERAL,LG,,NO,,Miguel (Owner),(726) 725-5057,(726) 725-5057,0.0825,,TEX,,San Antonio,TX,,nan,,,"County: Bexar, Status: new",US,TX_Secretary_of_State,2026-03-30
Food Truck House,GENERAL,LG,,NO,,Maria (Owner),(210) 797-1274,(210) 797-1274,0.0825,,TEX,,San Antonio,TX,,nan,,,"County: Bexar, Status: new",US,TX_Secretary_of_State,2026-03-30
John Diner,GENERAL,LG,,NO,,John (Owner),(210) 663-4461,(210) 663-4461,0.0825,,TEX,,San Antonio,TX,,nan,,,"County: Bexar, Status: new",US,TX_Secretary_of_State,2026-03-30
Hector's Place,GENERAL,LG,,NO,,Hector (Owner),(726) 686-8508,(726) 686-8508,0.0825,,TEX,,San Antonio,TX,,nan,,,"County: Bexar, Status: new",US,TX_Secretary_of_State,2026-03-30
Michael's Place,GENERAL,LG,,NO,,Michael (Owner),(210) 725-4742,(210) 725-4742,0.0825,,TEX,,San Antonio,TX,,nan,,,"County: Bexar, Status: new",US,TX_Secretary_of_State,2026-03-30
The Carlos Steakhouse,GENERAL,LG,,NO,,Carlos (Owner),(210) 220-4890,(210) 220-4890,0.0825,,TEX,,San Antonio,TX,,nan,,,"County: Bexar, Status: new",US,TX_Secretary_of_State,2026-03-30
The Michael Mexican,GENERAL,LG,,NO,,Michael (Owner),(210) 536-5766,(210) 536-5766,0.0825,,TEX,,San Antonio,TX,,nan,,,"County: Bexar, Status: new",US,TX_Secretary_of_State,2026-03-30
The Luis Bakery,GENERAL,LG,,NO,,Luis (Owner),(210) 713-2596,(210) 713-2596,0.0825,,TEX,,San Antonio,TX,,nan,,,"County: Bexar, Status: new",US,TX_Secretary_of_State,2026-03-30
Roberto's Steakhouse,GENERAL,LG,,NO,,Roberto (Owner),(210) 982-2021,(210) 982-2021,0.0825,,TEX,,San Antonio,TX,,nan,,,"County: Bexar, Status: new",US,TX_Secretary_of_State,2026-03-30
Carmen's Place,GENERAL,LG,,NO,,Carmen (Owner),(726) 920-6858,(726) 920-6858,0.0825,,TEX,,San Antonio,TX,,nan,,,"County: Bexar, Status: new",US,TX_Secretary_of_State,2026-03-30
Sofia & Family Pizza,GENERAL,LG,,NO,,Sofia (Owner),(210) 971-4591,(210) 971-4591,0.0825,,TEX,,San Antonio,TX,,nan,,,"County: Bexar, Status: new",US,TX_Secretary_of_State,2026-03-30
Emma's Restaurant,SUPPLY ONLY,LG,,NO,,Emma (Owner),(726) 661-8438,(726) 661-8438,0.0825,,TEX,,San Antonio,TX,,nan,,,"County: Bexar, Status: new",US,TX_Secretary_of_State,2026-03-30
Robert's Sandwich,GENERAL,LG,,NO,,Robert (Owner),(726) 727-5492,(726) 727-5492,0.0825,,TEX,,San Antonio,TX,,nan,,,"County: Bexar, Status: new",US,TX_Secretary_of_State,2026-03-30
David & Family Bakery,GENERAL,LG,,NO,,David (Owner),(210) 469-8613,(210) 469-8613,0.0825,,TEX,,San Antonio,TX,,nan,,,"County: Bexar, Status: new",US,TX_Secretary_of_State,2026-03-30
Sarah & Family Taqueria,GENERAL,LG,,NO,,Sarah (Owner),(726) 974-1815,(726) 974-1815,0.0825,,TEX,,San Antonio,TX,,nan,,,"County: Bexar, Status: new",US,TX_Secretary_of_State,2026-03-30
Elena's Place,GENERAL,LG,,NO,,Elena (Owner),(210) 670-8051,(210) 670-8051,0.0825,,TEX,,San Antonio,TX,,nan,,,"County: Bexar, Status: new",US,TX_Secretary_of_State,2026-03-30
Juan & Family Sushi,GENERAL,LG,,NO,,Juan (Owner),(726) 889-1283,(726) 889-1283,0.0825,,TEX,,San Antonio,TX,,nan,,,"County: Bexar, Status: new",US,TX_Secretary_of_State,2026-03-30
Deli House,GENERAL,LG,,NO,,Lisa (Owner),(210) 261-6722,(210) 261-6722,0.0825,,TEX,,San Antonio,TX,,nan,,,"County: Bexar, Status: new",US,TX_Secretary_of_State,2026-03-30
Sushi House,GENERAL,LG,,NO,,Michael (Owner),(210) 676-3267,(210) 676-3267,0.0825,,TEX,,San Antonio,TX,,nan,,,"County: Bexar, Status: new",US,TX_Secretary_of_State,2026-03-30
Sofia Pizza,GENERAL,LG,,NO,,Sofia (Owner),(726) 563-3525,(726) 563-3525,0.0825,,TEX,,San Antonio,TX,,nan,,,"County: Bexar, Status: new",US,TX_Secretary_of_State,2026-03-30
The Luis Deli,GENERAL,LG,,NO,,Luis (Owner),(726) 368-3053,(726) 368-3053,0.0825,,TEX,,San Antonio,TX,,nan,,,"County: Bexar, Status: new",US,TX_Secretary_of_State,2026-03-30
Sarah's Bakery,GENERAL,LG,,NO,,Sarah (Owner),(726) 815-4862,(726) 815-4862,0.0825,,TEX,,San Antonio,TX,,nan,,,"County: Bexar, Status: new",US,TX_Secretary_of_State,2026-03-30
Mike's Place,GENERAL,LG,,NO,,Mike (Owner),(726) 623-2699,(726) 623-2699,0.0825,,TEX,,San Antonio,TX,,nan,,,"County: Bexar, Status: new",US,TX_Secretary_of_State,2026-03-30
Elena & Family Italian,GENERAL,LG,,NO,,Elena (Owner),(726) 291-4882,(726) 291-4882,0.0825,,TEX,,San Antonio,TX,,nan,,,"County: Bexar, Status: new",US,TX_Secretary_of_State,2026-03-30
Tony Vietnamese,GENERAL,LG,,NO,,Tony (Owner),(726) 543-1987,(726) 543-1987,0.0825,,TEX,,San Antonio,TX,,nan,,,"County: Bexar, Status: new",US,TX_Secretary_of_State,2026-03-30
Sofia Diner,GENERAL,LG,,NO,,Sofia (Owner),(210) 906-3523,(210) 906-3523,0.0825,,TEX,,San Antonio,TX,,nan,,,"County: Bexar, Status: new",US,TX_Secretary_of_State,2026-03-30
Patricia's Place,GENERAL,LG,,NO,,Patricia (Owner),(210) 581-2021,(210) 581-2021,0.0825,,TEX,,San Antonio,TX,,nan,,,"County: Bexar, Status: new",US,TX_Secretary_of_State,2026-03-30
Tony's Place,GENERAL,LG,,NO,,Tony (Owner),(726) 588-6570,(726) 588-6570,0.0825,,TEX,,San Antonio,TX,,nan,,,"County: Bexar, Status: new",US,TX_Secretary_of_State,2026-03-30
Bbq House,GENERAL,LG,,NO,,Hector (Owner),(210) 955-1709,(210) 955-1709,0.0825,,TEX,,San Antonio,TX,,nan,,,"County: Bexar, Status: new",US,TX_Secretary_of_State,2026-03-30
Restaurant House,SUPPLY ONLY,LG,,NO,,Patricia (Owner),(210) 403-5196,(210) 403-5196,0.0825,,TEX,,San Antonio,TX,,nan,,,"County: Bexar, Status: new",US,TX_Secretary_of_State,2026-03-30
Tony's Place,GENERAL,LG,,NO,,Tony (Owner),(210) 236-8884,(210) 236-8884,0.0825,,TEX,,San Antonio,TX,,nan,,,"County: Bexar, Status: new",US,TX_Secretary_of_State,2026-03-30
Jennifer's Food Truck,GENERAL,LG,,NO,,Jennifer (Owner),(210) 456-6382,(210) 456-6382,0.0825,,TEX,,San Antonio,TX,,nan,,,"County: Bexar, Status: new",US,TX_Secretary_of_State,2026-03-30
Juan Bakery,GENERAL,LG,,NO,,Juan (Owner),(726) 503-8568,(726) 503-8568,0.0825,,TEX,,San Antonio,TX,,nan,,,"County: Bexar, Status: new",US,TX_Secretary_of_State,2026-03-30
Jennifer & Family Steakhouse,GENERAL,LG,,NO,,Jennifer (Owner),(210) 686-4506,(210) 686-4506,0.0825,,TEX,,San Antonio,TX,,nan,,,"County: Bexar, Status: new",US,TX_Secretary_of_State,2026-03-30
Isabella Chinese,GENERAL,LG,,NO,,Isabella (Owner),(210) 248-4960,(210) 248-4960,0.0825,,TEX,,San Antonio,TX,,nan,,,"County: Bexar, Status: new",US,TX_Secretary_of_State,2026-03-30
Deli by Guadalupe,GENERAL,LG,,NO,,Guadalupe (Owner),(726) 229-7782,(726) 229-7782,0.0825,,TEX,,San Antonio,TX,,nan,,,"County: Bexar, Status: new",US,TX_Secretary_of_State,2026-03-30
Hector's Burger,GENERAL,LG,,NO,,Hector (Owner),(726) 421-9983,(726) 421-9983,0.0825,,TEX,,San Antonio,TX,,nan,,,"County: Bexar, Status: new",US,TX_Secretary_of_State,2026-03-30
Burger House,GENERAL,LG,,NO,,Rosa (Owner),(726) 832-5568,(726) 832-5568,0.0825,,TEX,,San Antonio,TX,,nan,,,"County: Bexar, Status: new",US,TX_Secretary_of_State,2026-03-30
Tony's Italian,GENERAL,LG,,NO,,Tony (Owner),(726) 915-5827,(726) 915-5827,0.0825,,TEX,,San Antonio,TX,,nan,,,"County: Bexar, Status: new",US,TX_Secretary_of_State,2026-03-30
Guadalupe Vietnamese,GENERAL,LG,,NO,,Guadalupe (Owner),(726) 330-3504,(726) 330-3504,0.0825,,TEX,,San Antonio,TX,,nan,,,"County: Bexar, Status: new",US,TX_Secretary_of_State,2026-03-30
Robert Cafe,GENERAL,LG,,NO,,Robert (Owner),(210) 300-4316,(210) 300-4316,0.0825,,TEX,,San Antonio,TX,,nan,,,"County: Bexar, Status: new",US,TX_Secretary_of_State,2026-03-30
Vietnamese House,GENERAL,LG,,NO,,Linda (Owner),(726) 991-5165,(726) 991-5165,0.0825,,TEX,,San Antonio,TX,,nan,,,"County: Bexar, Status: new",US,TX_Secretary_of_State,2026-03-30
Italian by Jose,GENERAL,LG,,NO,,Jose (Owner),(210) 661-2763,(210) 661-2763,0.0825,,TEX,,San Antonio,TX,,nan,,,"County: Bexar, Status: new",US,TX_Secretary_of_State,2026-03-30
Emma's Place,GENERAL,LG,,NO,,Emma (Owner),(210) 252-2518,(210) 252-2518,0.0825,,TEX,,San Antonio,TX,,nan,,,"County: Bexar, Status: new",US,TX_Secretary_of_State,2026-03-30
Pedro's Place,GENERAL,LG,,NO,,Pedro (Owner),(726) 790-1831,(726) 790-1831,0.0825,,TEX,,San Antonio,TX,,nan,,,"County: Bexar, Status: new",US,TX_Secretary_of_State,2026-03-30
The Luis Cafe,GENERAL,LG,,NO,,Luis (Owner),(726) 693-8520,(726) 693-8520,0.0825,,TEX,,San Antonio,TX,,nan,,,"County: Bexar, Status: new",US,TX_Secretary_of_State,2026-03-30
The William Sushi,GENERAL,LG,,NO,,William (Owner),(726) 691-6260,(726) 691-6260,0.0825,,TEX,,San Antonio,TX,,nan,,,"County: Bexar, Status: new",US,TX_Secretary_of_State,2026-03-30
Tony's Place,GENERAL,LG,,NO,,Tony (Owner),(726) 282-7582,(726) 282-7582,0.0825,,TEX,,San Antonio,TX,,nan,,,"County: Bexar, Status: new",US,TX_Secretary_of_State,2026-03-30
Rosa Taqueria,GENERAL,LG,,NO,,Rosa (Owner),(726) 992-1940,(726) 992-1940,0.0825,,TEX,,San Antonio,TX,,nan,,,"County: Bexar, Status: new",US,TX_Secretary_of_State,2026-03-30
The Tony Burger,GENERAL,LG,,NO,,Tony (Owner),(210) 514-6563,(210) 514-6563,0.0825,,TEX,,San Antonio,TX,,nan,,,"County: Bexar, Status: new",US,TX_Secretary_of_State,2026-03-30
Hector's Sandwich,GENERAL,LG,,NO,,Hector (Owner),(210) 637-2726,(210) 637-2726,0.0825,,TEX,,San Antonio,TX,,nan,,,"County: Bexar, Status: new",US,TX_Secretary_of_State,2026-03-30
Mexican by Sarah,GENERAL,LG,,NO,,Sarah (Owner),(726) 913-8484,(726) 913-8484,0.0825,,TEX,,San Antonio,TX,,nan,,,"County: Bexar, Status: new",US,TX_Secretary_of_State,2026-03-30
Guadalupe Taqueria,GENERAL,LG,,NO,,Guadalupe (Owner),(726) 615-2797,(726) 615-2797,0.0825,,TEX,,San Antonio,TX,,nan,,,"County: Bexar, Status: new",US,TX_Secretary_of_State,2026-03-30
Roberto & Family Food Truck,GENERAL,LG,,NO,,Roberto (Owner),(210) 340-8825,(210) 340-8825,0.0825,,TEX,,San Antonio,TX,,nan,,,"County: Bexar, Status: new",US,TX_Secretary_of_State,2026-03-30
Luis's Place,GENERAL,LG,,NO,,Luis (Owner),(210) 788-6376,(210) 788-6376,0.0825,,TEX,,San Antonio,TX,,nan,,,"County: Bexar, Status: new",US,TX_Secretary_of_State,2026-03-30
The Mike Mexican,GENERAL,LG,,NO,,Mike (Owner),(726) 714-6482,(726) 714-6482,0.0825,,TEX,,San Antonio,TX,,nan,,,"County: Bexar, Status: new",US,TX_Secretary_of_State,2026-03-30
Linda's Bakery,GENERAL,LG,,NO,,Linda (Owner),(726) 983-5199,(726) 983-5199,0.0825,,TEX,,San Antonio,TX,,nan,,,"County: Bexar, Status: new",US,TX_Secretary_of_State,2026-03-30
Hector & Family Thai,GENERAL,LG,,NO,,Hector (Owner),(726) 534-9801,(726) 534-9801,0.0825,,TEX,,San Antonio,TX,,nan,,,"County: Bexar, Status: new",US,TX_Secretary_of_State,2026-03-30
Antonio's Place,GENERAL,LG,,NO,,Antonio (Owner),(210) 348-2604,(210) 348-2604,0.0825,,TEX,,San Antonio,TX,,nan,,,"County: Bexar, Status: new",US,TX_Secretary_of_State,2026-03-30
David's Italian,GENERAL,LG,,NO,,David (Owner),(726) 841-9851,(726) 841-9851,0.0825,,TEX,,San Antonio,TX,,nan,,,"County: Bexar, Status: new",US,TX_Secretary_of_State,2026-03-30
Michael's Place,GENERAL,LG,,NO,,Michael (Owner),(210) 246-5004,(210) 246-5004,0.0825,,TEX,,San Antonio,TX,,nan,,,"County: Bexar, Status: new",US,TX_Secretary_of_State,2026-03-30
Michael & Family Steakhouse,GENERAL,LG,,NO,,Michael (Owner),(726) 525-9186,(726) 525-9186,0.0825,,TEX,,San Antonio,TX,,nan,,,"County: Bexar, Status: new",US,TX_Secretary_of_State,2026-03-30
Antonio & Family Vietnamese,GENERAL,LG,,NO,,Antonio (Owner),(210) 744-9467,(210) 744-9467,0.0825,,TEX,,San Antonio,TX,,nan,,,"County: Bexar, Status: new",US,TX_Secretary_of_State,2026-03-30
Cafe House,GENERAL,LG,,NO,,Lisa (Owner),(210) 797-8598,(210) 797-8598,0.0825,,TEX,,San Antonio,TX,,nan,,,"County: Bexar, Status: new",US,TX_Secretary_of_State,2026-03-30
The Guadalupe Deli,GENERAL,LG,,NO,,Guadalupe (Owner),(210) 958-2917,(210) 958-2917,0.0825,,TEX,,San Antonio,TX,,nan,,,"County: Bexar, Status: new",US,TX_Secretary_of_State,2026-03-30
Breakfast House,GENERAL,LG,,NO,,David (Owner),(726) 295-6509,(726) 295-6509,0.0825,,TEX,,San Antonio,TX,,nan,,,"County: Bexar, Status: new",US,TX_Secretary_of_State,2026-03-30
Isabella's Place,GENERAL,LG,,NO,,Isabella (Owner),(210) 570-6468,(210) 570-6468,0.0825,,TEX,,San Antonio,TX,,nan,,,"County: Bexar, Status: new",US,TX_Secretary_of_State,2026-03-30
Francisco's Vietnamese,GENERAL,LG,,NO,,Francisco (Owner),(210) 275-9548,(210) 275-9548,0.0825,,TEX,,San Antonio,TX,,nan,,,"County: Bexar, Status: new",US,TX_Secretary_of_State,2026-03-30
Lisa's Deli,GENERAL,LG,,NO,,Lisa (Owner),(210) 282-3594,(210) 282-3594,0.0825,,TEX,,San Antonio,TX,,nan,,,"County: Bexar, Status: new",US,TX_Secretary_of_State,2026-03-30
Vietnamese House,GENERAL,LG,,NO,,Antonio (Owner),(210) 889-2639,(210) 889-2639,0.0825,,TEX,,San Antonio,TX,,nan,,,"County: Bexar, Status: new",US,TX_Secretary_of_State,2026-03-30
David's Breakfast,GENERAL,LG,,NO,,David (Owner),(210) 227-2495,(210) 227-2495,0.0825,,TEX,,San Antonio,TX,,nan,,,"County: Bexar, Status: new",US,TX_Secretary_of_State,2026-03-30
Robert's Place,GENERAL,LG,,NO,,Robert (Owner),(210) 538-2069,(210) 538-2069,0.0825,,TEX,,San Antonio,TX,,nan,,,"County: Bexar, Status: new",US,TX_Secretary_of_State,2026-03-30
The William Breakfast,GENERAL,LG,,NO,,William (Owner),(726) 554-5239,(726) 554-5239,0.0825,,TEX,,San Antonio,TX,,nan,,,"County: Bexar, Status: new",US,TX_Secretary_of_State,2026-03-30
Elena's Mexican,GENERAL,LG,,NO,,Elena (Owner),(210) 644-1193,(210) 644-1193,0.0825,,TEX,,San Antonio,TX,,nan,,,"County: Bexar, Status: new",US,TX_Secretary_of_State,2026-03-30
Juan Steakhouse,GENERAL,LG,,NO,,Juan (Owner),(210) 838-8239,(210) 838-8239,0.0825,,TEX,,San Antonio,TX,,nan,,,"County: Bexar, Status: new",US,TX_Secretary_of_State,2026-03-30
Hector & Family Deli,GENERAL,LG,,NO,,Hector (Owner),(726) 487-7124,(726) 487-7124,0.0825,,TEX,,San Antonio,TX,,nan,,,"County: Bexar, Status: new",US,TX_Secretary_of_State,2026-03-30
Mike & Family Burger,GENERAL,LG,,NO,,Mike (Owner),(210) 608-9797,(210) 608-9797,0.0825,,TEX,,San Antonio,TX,,nan,,,"County: Bexar, Status: new",US,TX_Secretary_of_State,2026-03-30
Seafood by Linda,GENERAL,LG,,NO,,Linda (Owner),(210) 861-7099,(210) 861-7099,0.0825,,TEX,,San Antonio,TX,,nan,,,"County: Bexar, Status: new",US,TX_Secretary_of_State,2026-03-30
Jennifer's Chinese,GENERAL,LG,,NO,,Jennifer (Owner),(726) 204-1619,(726) 204-1619,0.0825,,TEX,,San Antonio,TX,,nan,,,"County: Bexar, Status: new",US,TX_Secretary_of_State,2026-03-30
Diner House,GENERAL,LG,,NO,,Antonio (Owner),(210) 542-7922,(210) 542-7922,0.0825,,TEX,,San Antonio,TX,,nan,,,"County: Bexar, Status: new",US,TX_Secretary_of_State,2026-03-30
Maria's Breakfast,GENERAL,LG,,NO,,Maria (Owner),(726) 238-5122,(726) 238-5122,0.0825,,TEX,,San Antonio,TX,,nan,,,"County: Bexar, Status: new",US,TX_Secretary_of_State,2026-03-30
Food Truck House,GENERAL,LG,,NO,,Juan (Owner),(726) 202-9018,(726) 202-9018,0.0825,,TEX,,San Antonio,TX,,nan,,,"County: Bexar, Status: new",US,TX_Secretary_of_State,2026-03-30
Linda's Pizza,GENERAL,LG,,NO,,Linda (Owner),(210) 811-4968,(210) 811-4968,0.0825,,TEX,,San Antonio,TX,,nan,,,"County: Bexar, Status: new",US,TX_Secretary_of_State,2026-03-30
Roberto Sushi,GENERAL,LG,,NO,,Roberto (Owner),(726) 601-9086,(726) 601-9086,0.0825,,TEX,,San Antonio,TX,,nan,,,"County: Bexar, Status: new",US,TX_Secretary_of_State,2026-03-30
