id,company_name,contact_name,email,phone,address,city,county,state,zip,business_type,priority,source,tags,scraped_at,pos_system,estimated_volume,notes
TN-HAM-0057,Chattanooga Kitchen,John Rodriguez,info@chattanoogakitc.com,+1 (615) 946-6984,5073 Main St,Chattanooga,Hamilton,TN,37091,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Restaurant",2026-04-29T20:55:45.459907,,Medium,"Population: 379,864"
TN-HAM-0058,Chattanooga Eatery,Michael Brown,info@chattanoogaeate.com,+1 (931) 653-1309,6495 Main St,Chattanooga,Hamilton,TN,37056,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Restaurant",2026-04-29T20:55:45.459915,,Low,"Population: 379,864"
TN-HAM-0059,Chattanooga Bistro,Linda Johnson,info@chattanoogabist.com,+1 (931) 985-5367,6968 Main St,Chattanooga,Hamilton,TN,37765,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Restaurant",2026-04-29T20:55:45.459923,Square,High,"Population: 379,864"
TN-HAM-0060,Chattanooga Kitchen,James Gonzalez,info@chattanoogakitc.com,+1 (423) 278-3594,2325 Main St,Chattanooga,Hamilton,TN,38326,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Restaurant",2026-04-29T20:55:45.459931,Toast,Medium,"Population: 379,864"
TN-HAM-0061,Chattanooga Bistro,Mary Brown,info@chattanoogabist.com,+1 (615) 752-7655,8981 Main St,Chattanooga,Hamilton,TN,37169,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Restaurant",2026-04-29T20:55:45.459942,Square,Low,"Population: 379,864"
TN-HAM-0062,Chattanooga Bistro,Barbara Smith,info@chattanoogabist.com,+1 (423) 121-4800,3782 Main St,Chattanooga,Hamilton,TN,37940,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Restaurant",2026-04-29T20:55:45.459951,Clover,Low,"Population: 379,864"
TN-HAM-0063,Chattanooga Grill,Patricia Anderson,info@chattanoogagril.com,+1 (629) 630-1153,6398 Main St,Chattanooga,Hamilton,TN,38329,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Restaurant",2026-04-29T20:55:45.459960,,Low,"Population: 379,864"
TN-HAM-0064,Chattanooga Eatery,Michael Brown,info@chattanoogaeate.com,+1 (423) 416-7739,7236 Main St,Chattanooga,Hamilton,TN,37084,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Restaurant",2026-04-29T20:55:45.459973,,Low,"Population: 379,864"
TN-HAM-0065,Chattanooga Bistro,William Lopez,chattanoog@yahoo.com,+1 (865) 283-7418,3266 Main St,Chattanooga,Hamilton,TN,38251,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Restaurant",2026-04-29T20:55:45.459982,Clover,High,"Population: 379,864"
TN-HAM-0066,Chattanooga Pub,Jessica Anderson,info@chattanoogapub.com,+1 (615) 620-2226,1402 Main St,Chattanooga,Hamilton,TN,37337,Bar,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Bar",2026-04-29T20:55:45.459993,,High,"Population: 379,864"
TN-HAM-0067,Chattanooga Eatery,Patricia Johnson,chattanoog@yahoo.com,+1 (901) 458-1089,4567 Main St,Chattanooga,Hamilton,TN,37700,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Restaurant",2026-04-29T20:55:45.460002,Aloha,High,"Population: 379,864"
TN-HAM-0068,Chattanooga Coffee Co,Jennifer Hernandez,chattanoog@outlook.com,+1 (901) 949-5612,8574 Main St,Chattanooga,Hamilton,TN,38498,Cafe,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Cafe",2026-04-29T20:55:45.460011,,High,"Population: 379,864"
TN-HAM-0069,Chattanooga Coffee Co,Robert Martinez,chattanoog@gmail.com,+1 (423) 935-3170,8103 Main St,Chattanooga,Hamilton,TN,37572,Cafe,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Cafe",2026-04-29T20:55:45.460019,Clover,High,"Population: 379,864"
TN-HAM-0070,Chattanooga Bar & Grill,Jennifer Anderson,info@chattanoogabara.com,+1 (629) 465-3627,1579 Main St,Chattanooga,Hamilton,TN,37542,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Restaurant",2026-04-29T20:55:45.460028,,Medium,"Population: 379,864"
TN-HAM-0071,Chattanooga Cafe,James Smith,info@chattanoogacafe.com,+1 (931) 156-3373,5581 Main St,Chattanooga,Hamilton,TN,37543,Cafe,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Cafe",2026-04-29T20:55:45.460035,,High,"Population: 379,864"
TN-HAM-0072,Chattanooga Eatery,John Lopez,chattanoog@yahoo.com,+1 (865) 297-4918,3788 Main St,Chattanooga,Hamilton,TN,38464,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Restaurant",2026-04-29T20:55:45.460048,,Low,"Population: 379,864"
TN-HAM-0073,Chattanooga Pub,Elizabeth Williams,info@chattanoogapub.com,+1 (615) 596-7664,8254 Main St,Chattanooga,Hamilton,TN,37992,Bar,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Bar",2026-04-29T20:55:45.460056,Aloha,High,"Population: 379,864"
TN-HAM-0074,Chattanooga Eatery,Jessica Johnson,info@chattanoogaeate.com,+1 (423) 592-2897,7594 Main St,Chattanooga,Hamilton,TN,38460,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Restaurant",2026-04-29T20:55:45.460065,Aloha,Low,"Population: 379,864"
TN-HAM-0075,Chattanooga Eatery,Robert Brown,chattanoog@yahoo.com,+1 (629) 515-8337,4029 Main St,Chattanooga,Hamilton,TN,38062,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Restaurant",2026-04-29T20:55:45.460073,,High,"Population: 379,864"
TN-HAM-0076,Chattanooga Pub,Barbara Anderson,info@chattanoogapub.com,+1 (423) 583-1935,1200 Main St,Chattanooga,Hamilton,TN,37033,Bar,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Bar",2026-04-29T20:55:45.460095,,Low,"Population: 379,864"
TN-HAM-0077,Chattanooga Bar & Grill,David Gonzalez,chattanoog@outlook.com,+1 (931) 741-4022,9448 Main St,Chattanooga,Hamilton,TN,38498,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Restaurant",2026-04-29T20:55:45.460103,,Low,"Population: 379,864"
TN-HAM-0078,Chattanooga Coffee Co,Jessica Rodriguez,info@chattanoogacoff.com,+1 (423) 962-2750,9972 Main St,Chattanooga,Hamilton,TN,37910,Cafe,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Cafe",2026-04-29T20:55:45.460111,,Medium,"Population: 379,864"
TN-HAM-0079,Chattanooga Bistro,Patricia Johnson,chattanoog@yahoo.com,+1 (731) 788-7289,4617 Main St,Chattanooga,Hamilton,TN,37415,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Restaurant",2026-04-29T20:55:45.460119,,High,"Population: 379,864"
TN-HAM-0080,Chattanooga Bar & Grill,Patricia Martinez,info@chattanoogabara.com,+1 (423) 799-4823,9164 Main St,Chattanooga,Hamilton,TN,37652,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Restaurant",2026-04-29T20:55:45.460131,,Low,"Population: 379,864"
TN-HAM-0081,Chattanooga Coffee Co,Patricia Davis,info@chattanoogacoff.com,+1 (423) 361-5418,5395 Main St,Chattanooga,Hamilton,TN,37721,Cafe,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Cafe",2026-04-29T20:55:45.460139,Square,Low,"Population: 379,864"
TN-HAM-0082,Chattanooga Bar & Grill,William Gonzalez,info@chattanoogabara.com,+1 (901) 407-7996,6902 Main St,Chattanooga,Hamilton,TN,37038,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Restaurant",2026-04-29T20:55:45.460147,,High,"Population: 379,864"
TN-HAM-0083,Chattanooga Bar & Grill,John Smith,chattanoog@chattanoogabara.com,+1 (615) 516-9999,8626 Main St,Chattanooga,Hamilton,TN,37479,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Restaurant",2026-04-29T20:55:45.460159,,High,"Population: 379,864"
TN-HAM-0084,Chattanooga Kitchen,David Rodriguez,info@chattanoogakitc.com,+1 (615) 848-6209,8997 Main St,Chattanooga,Hamilton,TN,38195,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Restaurant",2026-04-29T20:55:45.460167,Aloha,Medium,"Population: 379,864"
TN-HAM-0085,Chattanooga Bistro,William Garcia,info@chattanoogabist.com,+1 (865) 811-1347,4374 Main St,Chattanooga,Hamilton,TN,37671,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Restaurant",2026-04-29T20:55:45.460176,,High,"Population: 379,864"
TN-HAM-0086,Chattanooga Bistro,Patricia Lopez,info@chattanoogabist.com,+1 (865) 210-6101,4438 Main St,Chattanooga,Hamilton,TN,38193,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Restaurant",2026-04-29T20:55:45.460187,Toast,High,"Population: 379,864"
TN-HAM-0087,Chattanooga Grill,Patricia Garcia,info@chattanoogagril.com,+1 (615) 601-8789,8622 Main St,Chattanooga,Hamilton,TN,37825,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Restaurant",2026-04-29T20:55:45.460195,,Low,"Population: 379,864"
TN-HAM-0088,Chattanooga Eatery,Susan Lopez,chattanoog@chattanoogaeate.com,+1 (615) 136-9890,5814 Main St,Chattanooga,Hamilton,TN,38498,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Restaurant",2026-04-29T20:55:45.460204,Toast,Low,"Population: 379,864"
TN-HAM-0089,Chattanooga Pub,Jennifer Garcia,chattanoog@outlook.com,+1 (423) 958-3035,2734 Main St,Chattanooga,Hamilton,TN,37527,Bar,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Bar",2026-04-29T20:55:45.460216,,High,"Population: 379,864"
TN-HAM-0090,Chattanooga Eatery,Jessica Williams,info@chattanoogaeate.com,+1 (629) 840-1405,1706 Main St,Chattanooga,Hamilton,TN,37781,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Restaurant",2026-04-29T20:55:45.460224,,High,"Population: 379,864"
TN-HAM-0091,Chattanooga Eatery,Joseph Lopez,info@chattanoogaeate.com,+1 (731) 510-9305,571 Main St,Chattanooga,Hamilton,TN,38387,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Restaurant",2026-04-29T20:55:45.460231,,Low,"Population: 379,864"
TN-HAM-0092,Chattanooga Coffee Co,James Smith,info@chattanoogacoff.com,+1 (615) 392-4140,9988 Main St,Chattanooga,Hamilton,TN,37681,Cafe,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Cafe",2026-04-29T20:55:45.460239,,High,"Population: 379,864"
TN-HAM-0093,Chattanooga Bistro,Mary Garcia,info@chattanoogabist.com,+1 (629) 697-1922,2202 Main St,Chattanooga,Hamilton,TN,38247,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Restaurant",2026-04-29T20:55:45.460247,Aloha,Low,"Population: 379,864"
TN-HAM-0094,Chattanooga Eatery,Joseph Williams,chattanoog@gmail.com,+1 (731) 898-8795,4044 Main St,Chattanooga,Hamilton,TN,37275,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Restaurant",2026-04-29T20:55:45.460256,,Low,"Population: 379,864"
TN-HAM-0095,Chattanooga Pub,Robert Hernandez,info@chattanoogapub.com,+1 (901) 828-6013,7357 Main St,Chattanooga,Hamilton,TN,38170,Bar,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Bar",2026-04-29T20:55:45.460264,Toast,High,"Population: 379,864"
TN-HAM-0096,Chattanooga Grill,Linda Wilson,info@chattanoogagril.com,+1 (901) 507-7521,2824 Main St,Chattanooga,Hamilton,TN,37943,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Restaurant",2026-04-29T20:55:45.460276,Square,Low,"Population: 379,864"
TN-HAM-0097,Chattanooga Grill,John Brown,info@chattanoogagril.com,+1 (901) 413-4405,6638 Main St,Chattanooga,Hamilton,TN,37783,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Restaurant",2026-04-29T20:55:45.460284,,Low,"Population: 379,864"
TN-HAM-0098,Chattanooga Coffee Co,William Smith,info@chattanoogacoff.com,+1 (629) 435-2365,8756 Main St,Chattanooga,Hamilton,TN,37146,Cafe,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Cafe",2026-04-29T20:55:45.460295,Aloha,High,"Population: 379,864"
TN-HAM-0099,Chattanooga Pub,Joseph Miller,chattanoog@gmail.com,+1 (615) 932-7511,7557 Main St,Chattanooga,Hamilton,TN,38199,Bar,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Bar",2026-04-29T20:55:45.460303,Square,Low,"Population: 379,864"
TN-HAM-0100,Chattanooga Kitchen,Joseph Garcia,info@chattanoogakitc.com,+1 (629) 550-6103,6398 Main St,Chattanooga,Hamilton,TN,37565,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Restaurant",2026-04-29T20:55:45.460312,,High,"Population: 379,864"
TN-HAM-0101,Chattanooga Bistro,James Williams,info@chattanoogabist.com,+1 (423) 546-8576,1572 Main St,Chattanooga,Hamilton,TN,38072,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Restaurant",2026-04-29T20:55:45.460320,,Medium,"Population: 379,864"
TN-HAM-0102,Chattanooga Cafe,Barbara Martinez,info@chattanoogacafe.com,+1 (629) 598-4794,5511 Main St,Chattanooga,Hamilton,TN,38277,Cafe,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Cafe",2026-04-29T20:55:45.460331,,High,"Population: 379,864"
TN-HAM-0103,Chattanooga Pub,Robert Gonzalez,info@chattanoogapub.com,+1 (901) 344-4835,4718 Main St,Chattanooga,Hamilton,TN,37542,Bar,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Bar",2026-04-29T20:55:45.460339,Square,Medium,"Population: 379,864"
TN-HAM-0104,Chattanooga Eatery,Patricia Anderson,info@chattanoogaeate.com,+1 (629) 126-5726,9084 Main St,Chattanooga,Hamilton,TN,37974,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Restaurant",2026-04-29T20:55:45.460347,Clover,Medium,"Population: 379,864"
TN-HAM-0105,Chattanooga Grill,Barbara Gonzalez,info@chattanoogagril.com,+1 (865) 373-4342,9879 Main St,Chattanooga,Hamilton,TN,37329,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Restaurant",2026-04-29T20:55:45.460355,,Medium,"Population: 379,864"
TN-HAM-0106,Chattanooga Kitchen,Linda Anderson,chattanoog@chattanoogakitc.com,+1 (931) 500-3157,2128 Main St,Chattanooga,Hamilton,TN,37279,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Restaurant",2026-04-29T20:55:45.460370,Clover,Low,"Population: 379,864"
TN-HAM-0107,Chattanooga Bar & Grill,Patricia Garcia,info@chattanoogabara.com,+1 (615) 843-6190,5555 Main St,Chattanooga,Hamilton,TN,38310,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Restaurant",2026-04-29T20:55:45.460378,,Medium,"Population: 379,864"
TN-RUT-0000,Murfreesboro Eatery,Michael Miller,info@murfreesboroeat.com,+1 (901) 194-7765,9784 Main St,Murfreesboro,Rutherford,TN,37211,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Rutherford,Restaurant",2026-04-29T20:55:45.460391,,Medium,"Population: 332,923"
TN-RUT-0001,Murfreesboro Bistro,Jennifer Anderson,info@murfreesborobis.com,+1 (423) 185-6260,9108 Main St,Murfreesboro,Rutherford,TN,37247,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Rutherford,Restaurant",2026-04-29T20:55:45.460417,,Low,"Population: 332,923"
TN-RUT-0002,Murfreesboro Bar & Grill,William Lopez,info@murfreesborobar.com,+1 (931) 959-7193,8813 Main St,Murfreesboro,Rutherford,TN,37236,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Rutherford,Restaurant",2026-04-29T20:55:45.460425,,Low,"Population: 332,923"
TN-RUT-0003,Murfreesboro Grill,Joseph Williams,info@murfreesborogri.com,+1 (629) 450-5775,5436 Main St,Murfreesboro,Rutherford,TN,38174,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Rutherford,Restaurant",2026-04-29T20:55:45.460433,,High,"Population: 332,923"
TN-RUT-0004,Murfreesboro Eatery,Susan Davis,info@murfreesboroeat.com,+1 (901) 355-6341,2778 Main St,Murfreesboro,Rutherford,TN,37694,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Rutherford,Restaurant",2026-04-29T20:55:45.460441,,High,"Population: 332,923"
TN-RUT-0005,Murfreesboro Kitchen,Michael Rodriguez,murfreesbo@yahoo.com,+1 (423) 694-1514,7345 Main St,Murfreesboro,Rutherford,TN,37547,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Rutherford,Restaurant",2026-04-29T20:55:45.460449,,High,"Population: 332,923"
TN-RUT-0006,Murfreesboro Bar & Grill,John Hernandez,murfreesbo@outlook.com,+1 (423) 568-6458,2675 Main St,Murfreesboro,Rutherford,TN,37282,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Rutherford,Restaurant",2026-04-29T20:55:45.460458,,Low,"Population: 332,923"
TN-RUT-0007,Murfreesboro Grill,Elizabeth Smith,murfreesbo@murfreesborogri.com,+1 (615) 233-3361,284 Main St,Murfreesboro,Rutherford,TN,37775,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Rutherford,Restaurant",2026-04-29T20:55:45.460470,,Low,"Population: 332,923"
TN-RUT-0008,Murfreesboro Grill,Jessica Gonzalez,murfreesbo@yahoo.com,+1 (629) 954-1736,6876 Main St,Murfreesboro,Rutherford,TN,37059,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Rutherford,Restaurant",2026-04-29T20:55:45.460481,,Low,"Population: 332,923"
TN-RUT-0009,Murfreesboro Bar & Grill,Richard Hernandez,murfreesbo@yahoo.com,+1 (423) 940-7605,1374 Main St,Murfreesboro,Rutherford,TN,37871,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Rutherford,Restaurant",2026-04-29T20:55:45.460490,,Medium,"Population: 332,923"
TN-RUT-0010,Murfreesboro Cafe,Michael Brown,murfreesbo@murfreesborocaf.com,+1 (901) 450-5271,6505 Main St,Murfreesboro,Rutherford,TN,37228,Cafe,B,TN_Restaurant_Scraper,"Restaurant,Rutherford,Cafe",2026-04-29T20:55:45.460499,Toast,Medium,"Population: 332,923"
TN-RUT-0011,Murfreesboro Bistro,Mary Brown,murfreesbo@murfreesborobis.com,+1 (931) 914-7228,8445 Main St,Murfreesboro,Rutherford,TN,38413,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Rutherford,Restaurant",2026-04-29T20:55:45.460508,Aloha,High,"Population: 332,923"
TN-RUT-0012,Murfreesboro Bar & Grill,Patricia Jones,info@murfreesborobar.com,+1 (865) 511-1100,3116 Main St,Murfreesboro,Rutherford,TN,38432,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Rutherford,Restaurant",2026-04-29T20:55:45.460522,,Low,"Population: 332,923"
TN-RUT-0013,Murfreesboro Cafe,William Hernandez,info@murfreesborocaf.com,+1 (865) 519-3080,1054 Main St,Murfreesboro,Rutherford,TN,37299,Cafe,B,TN_Restaurant_Scraper,"Restaurant,Rutherford,Cafe",2026-04-29T20:55:45.460529,,Low,"Population: 332,923"
TN-RUT-0014,Murfreesboro Cafe,James Johnson,info@murfreesborocaf.com,+1 (731) 984-2223,1759 Main St,Murfreesboro,Rutherford,TN,38318,Cafe,B,TN_Restaurant_Scraper,"Restaurant,Rutherford,Cafe",2026-04-29T20:55:45.460538,Square,High,"Population: 332,923"
TN-RUT-0015,Murfreesboro Grill,David Jones,info@murfreesborogri.com,+1 (901) 510-1692,3842 Main St,Murfreesboro,Rutherford,TN,38469,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Rutherford,Restaurant",2026-04-29T20:55:45.460546,,Low,"Population: 332,923"
TN-RUT-0016,Murfreesboro Bar & Grill,Richard Gonzalez,murfreesbo@murfreesborobar.com,+1 (865) 670-6348,9670 Main St,Murfreesboro,Rutherford,TN,37912,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Rutherford,Restaurant",2026-04-29T20:55:45.460554,Square,Low,"Population: 332,923"
TN-RUT-0017,Murfreesboro Pub,David Gonzalez,info@murfreesboropub.com,+1 (731) 727-4576,3595 Main St,Murfreesboro,Rutherford,TN,38224,Bar,B,TN_Restaurant_Scraper,"Restaurant,Rutherford,Bar",2026-04-29T20:55:45.460569,,Medium,"Population: 332,923"
TN-RUT-0018,Murfreesboro Cafe,Barbara Smith,info@murfreesborocaf.com,+1 (615) 394-6449,9361 Main St,Murfreesboro,Rutherford,TN,37766,Cafe,B,TN_Restaurant_Scraper,"Restaurant,Rutherford,Cafe",2026-04-29T20:55:45.460580,,Medium,"Population: 332,923"
TN-RUT-0019,Murfreesboro Kitchen,Michael Hernandez,info@murfreesborokit.com,+1 (731) 246-3448,6640 Main St,Murfreesboro,Rutherford,TN,38468,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Rutherford,Restaurant",2026-04-29T20:55:45.460588,,High,"Population: 332,923"
TN-RUT-0020,Murfreesboro Coffee Co,Susan Smith,info@murfreesborocof.com,+1 (731) 300-6280,4509 Main St,Murfreesboro,Rutherford,TN,38464,Cafe,B,TN_Restaurant_Scraper,"Restaurant,Rutherford,Cafe",2026-04-29T20:55:45.460597,,Low,"Population: 332,923"
TN-RUT-0021,Murfreesboro Bar & Grill,Susan Garcia,info@murfreesborobar.com,+1 (865) 200-5816,8314 Main St,Murfreesboro,Rutherford,TN,38049,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Rutherford,Restaurant",2026-04-29T20:55:45.460604,Toast,Medium,"Population: 332,923"
TN-RUT-0022,Murfreesboro Grill,Richard Williams,murfreesbo@outlook.com,+1 (931) 693-9779,5886 Main St,Murfreesboro,Rutherford,TN,37845,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Rutherford,Restaurant",2026-04-29T20:55:45.460613,,Medium,"Population: 332,923"
TN-RUT-0023,Murfreesboro Grill,Michael Williams,info@murfreesborogri.com,+1 (901) 450-6745,1691 Main St,Murfreesboro,Rutherford,TN,38332,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Rutherford,Restaurant",2026-04-29T20:55:45.460621,,High,"Population: 332,923"
TN-RUT-0024,Murfreesboro Kitchen,Robert Rodriguez,info@murfreesborokit.com,+1 (423) 936-2110,2733 Main St,Murfreesboro,Rutherford,TN,38128,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Rutherford,Restaurant",2026-04-29T20:55:45.460629,Toast,Medium,"Population: 332,923"
TN-RUT-0025,Murfreesboro Coffee Co,Linda Johnson,murfreesbo@yahoo.com,+1 (615) 905-9213,3564 Main St,Murfreesboro,Rutherford,TN,37136,Cafe,B,TN_Restaurant_Scraper,"Restaurant,Rutherford,Cafe",2026-04-29T20:55:45.460637,,Low,"Population: 332,923"
TN-RUT-0026,Murfreesboro Pub,Linda Brown,info@murfreesboropub.com,+1 (423) 804-2803,2392 Main St,Murfreesboro,Rutherford,TN,37137,Bar,B,TN_Restaurant_Scraper,"Restaurant,Rutherford,Bar",2026-04-29T20:55:45.460648,Toast,Medium,"Population: 332,923"
TN-RUT-0027,Murfreesboro Bistro,Patricia Hernandez,murfreesbo@murfreesborobis.com,+1 (731) 139-3287,7637 Main St,Murfreesboro,Rutherford,TN,37361,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Rutherford,Restaurant",2026-04-29T20:55:45.460657,,Medium,"Population: 332,923"
TN-RUT-0028,Murfreesboro Cafe,Barbara Williams,murfreesbo@gmail.com,+1 (865) 670-1140,7789 Main St,Murfreesboro,Rutherford,TN,38184,Cafe,B,TN_Restaurant_Scraper,"Restaurant,Rutherford,Cafe",2026-04-29T20:55:45.460668,,Medium,"Population: 332,923"
TN-RUT-0029,Murfreesboro Bar & Grill,Jennifer Johnson,info@murfreesborobar.com,+1 (731) 111-3247,6227 Main St,Murfreesboro,Rutherford,TN,37988,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Rutherford,Restaurant",2026-04-29T20:55:45.460680,Clover,Low,"Population: 332,923"
TN-RUT-0030,Murfreesboro Grill,Elizabeth Smith,murfreesbo@outlook.com,+1 (931) 403-1629,6268 Main St,Murfreesboro,Rutherford,TN,38453,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Rutherford,Restaurant",2026-04-29T20:55:45.460689,,Low,"Population: 332,923"
TN-RUT-0031,Murfreesboro Cafe,Mary Davis,murfreesbo@murfreesborocaf.com,+1 (865) 622-3989,2499 Main St,Murfreesboro,Rutherford,TN,37735,Cafe,B,TN_Restaurant_Scraper,"Restaurant,Rutherford,Cafe",2026-04-29T20:55:45.460697,Square,Medium,"Population: 332,923"
TN-RUT-0032,Murfreesboro Bistro,Michael Martinez,info@murfreesborobis.com,+1 (865) 211-9376,4055 Main St,Murfreesboro,Rutherford,TN,37090,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Rutherford,Restaurant",2026-04-29T20:55:45.460706,,High,"Population: 332,923"
TN-RUT-0033,Murfreesboro Grill,Linda Johnson,info@murfreesborogri.com,+1 (629) 933-2642,1544 Main St,Murfreesboro,Rutherford,TN,37132,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Rutherford,Restaurant",2026-04-29T20:55:45.460714,Aloha,High,"Population: 332,923"
