First Name,Last Name,Email,Phone,Company,City,County,State,Country,Priority,Email_Valid,Tags,Notes,Source
Robert,(Owner),,(281) 397-1845,Robert's Place,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, diner, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
Rosa,(Owner),,(713) 357-7292,Rosa & Family Vietnamese,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, vietnamese, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
Sarah,(Owner),,(713) 791-8003,Restaurant House,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, restaurant, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
Pedro,(Owner),,(832) 200-4467,Pedro's Diner,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, diner, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
Linda,(Owner),,(832) 560-9058,Linda & Family Diner,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, diner, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
William,(Owner),,(346) 341-2611,William Italian,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, italian, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
Jennifer,(Owner),,(832) 663-2149,Jennifer Bbq,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, bbq, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
Michael,(Owner),,(281) 637-2077,Michael's Vietnamese,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, vietnamese, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
Juan,(Owner),,(346) 265-4400,Juan's Burger,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, burger, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
Luis,(Owner),,(281) 504-9627,Luis's Sandwich,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, sandwich, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
William,(Owner),,(713) 462-3858,William's Chinese,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, chinese, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
Isabella,(Owner),,(281) 419-6717,Deli by Isabella,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, deli, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
Patricia,(Owner),,(281) 393-7563,Mexican by Patricia,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, mexican, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
Francisco,(Owner),,(832) 773-3134,Francisco's Sandwich,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, sandwich, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
Luis,(Owner),,(832) 732-5714,Luis's Seafood,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, seafood, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
Francisco,(Owner),,(713) 292-2227,Francisco's Place,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, food truck, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
Elena,(Owner),,(832) 491-5892,Elena's Deli,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, deli, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
Jennifer,(Owner),,(713) 780-6597,Jennifer's Place,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, chinese, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
Francisco,(Owner),,(713) 378-7517,Vietnamese House,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, vietnamese, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
Luis,(Owner),,(346) 953-6546,Bbq by Luis,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, bbq, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
David,(Owner),,(281) 704-6269,Diner House,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, diner, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
Carmen,(Owner),,(832) 717-1063,Carmen's Deli,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, deli, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
Luis,(Owner),,(832) 902-5641,Sushi House,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, sushi, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
Michael,(Owner),,(832) 607-7827,The Michael Cafe,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, cafe, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
Carlos,(Owner),,(346) 911-1834,Carlos & Family Seafood,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, seafood, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
Tony,(Owner),,(832) 783-5530,Tony Deli,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, deli, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
Roberto,(Owner),,(832) 400-6513,Roberto's Vietnamese,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, vietnamese, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
Jennifer,(Owner),,(281) 977-5128,Jennifer & Family Deli,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, deli, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
Miguel,(Owner),,(346) 843-4896,The Miguel Thai,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, thai, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
Jose,(Owner),,(281) 232-9332,Jose's Seafood,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, seafood, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
Juan,(Owner),,(713) 471-3332,Juan's Taqueria,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, taqueria, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
Francisco,(Owner),,(713) 450-9105,Francisco's Place,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, taqueria, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
Roberto,(Owner),,(713) 624-7836,Roberto Taqueria,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, taqueria, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
Tony,(Owner),,(713) 642-4544,The Tony Diner,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, diner, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
William,(Owner),,(832) 675-2961,The William Restaurant,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, restaurant, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
Lisa,(Owner),,(713) 512-6762,Lisa's Chinese,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, chinese, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
Maria,(Owner),,(281) 506-6449,The Maria Sandwich,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, sandwich, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
Carlos,(Owner),,(346) 530-7204,Carlos's Place,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, vietnamese, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
John,(Owner),,(346) 240-7907,Bbq by John,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, bbq, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
Mike,(Owner),,(713) 830-3326,Mike's Seafood,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, seafood, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
Mike,(Owner),,(346) 711-2896,Deli House,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, deli, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
Hector,(Owner),,(346) 825-2128,Hector's Cafe,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, cafe, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
Michael,(Owner),,(281) 873-4031,The Michael Food Truck,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, food truck, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
Carlos,(Owner),,(832) 783-7450,Carlos's Place,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, diner, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
Patricia,(Owner),,(281) 584-3726,Seafood by Patricia,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, seafood, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
Michael,(Owner),,(832) 594-8552,The Michael Taqueria,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, taqueria, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
Robert,(Owner),,(281) 758-1578,Robert & Family Italian,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, italian, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
Maria,(Owner),,(832) 744-8082,Maria's Place,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, seafood, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
John,(Owner),,(713) 234-1809,John's Sushi,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, sushi, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
Jose,(Owner),,(713) 434-5278,Deli by Jose,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, deli, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
Elena,(Owner),,(713) 214-6433,Elena & Family Sushi,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, sushi, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
Maria,(Owner),,(832) 203-3293,Bbq by Maria,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, bbq, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
Maria,(Owner),,(832) 219-8567,Maria Chinese,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, chinese, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
Jennifer,(Owner),,(832) 703-6535,Jennifer's Sushi,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, sushi, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
David,(Owner),,(281) 699-4482,David's Restaurant,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, restaurant, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
Linda,(Owner),,(281) 282-1278,Linda's Bakery,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, bakery, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
Luis,(Owner),,(713) 224-6205,Luis's Bbq,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, bbq, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
Maria,(Owner),,(832) 692-8265,Bakery House,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, bakery, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
Roberto,(Owner),,(281) 992-2217,Roberto's Chinese,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, chinese, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
Roberto,(Owner),,(713) 309-8505,Roberto's Place,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, pizza, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
Pedro,(Owner),,(832) 382-7341,Pedro's Mexican,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, mexican, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
Francisco,(Owner),,(281) 902-6653,Italian by Francisco,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, italian, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
Sarah,(Owner),,(713) 394-9025,Taqueria House,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, taqueria, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
Antonio,(Owner),,(832) 526-3629,Antonio's Bbq,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, bbq, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
Luis,(Owner),,(713) 359-2263,Luis & Family Seafood,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, seafood, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
Rosa,(Owner),,(281) 466-5175,Rosa's Place,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, bakery, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
John,(Owner),,(713) 506-2393,John & Family Chinese,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, chinese, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
Carlos,(Owner),,(281) 372-2677,Carlos's Mexican,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, mexican, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
David,(Owner),,(713) 247-7712,Deli by David,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, deli, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
Maria,(Owner),,(832) 602-2569,The Maria Food Truck,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, food truck, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
Antonio,(Owner),,(713) 459-2499,Antonio Sushi,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, sushi, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
Robert,(Owner),,(281) 264-9554,Burger by Robert,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, burger, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
Carlos,(Owner),,(832) 340-6669,Cafe House,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, cafe, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
Emma,(Owner),,(832) 649-9288,Deli House,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, deli, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
William,(Owner),,(281) 907-6755,The William Diner,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, diner, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
Carmen,(Owner),,(346) 254-6894,Carmen Bakery,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, bakery, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
Hector,(Owner),,(832) 841-4203,Hector & Family Restaurant,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, restaurant, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
Michael,(Owner),,(346) 723-8831,Michael Food Truck,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, food truck, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
Lisa,(Owner),,(832) 973-7194,Lisa's Sandwich,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, sandwich, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
William,(Owner),,(713) 992-3073,Bakery House,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, bakery, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
Roberto,(Owner),,(346) 519-8364,Breakfast House,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, breakfast, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
Lisa,(Owner),,(346) 887-2626,Pizza House,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, pizza, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
Emma,(Owner),,(713) 965-1118,Emma Sandwich,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, sandwich, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
Pedro,(Owner),,(346) 977-1517,Pedro's Place,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, vietnamese, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
Roberto,(Owner),,(281) 784-6672,Roberto's Burger,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, burger, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
Tony,(Owner),,(832) 309-8479,Burger House,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, burger, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
Sofia,(Owner),,(832) 298-5182,Sofia & Family Steakhouse,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, steakhouse, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
Mike,(Owner),,(713) 209-9765,The Mike Bakery,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, bakery, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
Jose,(Owner),,(281) 587-1631,Jose's Pizza,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, pizza, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
Sofia,(Owner),,(713) 817-3679,Sofia & Family Breakfast,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, breakfast, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
Sarah,(Owner),,(346) 761-5964,Burger House,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, burger, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
Isabella,(Owner),,(346) 822-7155,The Isabella Pizza,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, pizza, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
Maria,(Owner),,(713) 548-8408,Chinese House,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, chinese, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
Miguel,(Owner),,(832) 637-5772,Taqueria House,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, taqueria, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
Roberto,(Owner),,(346) 404-1708,The Roberto Deli,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, deli, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
Elena,(Owner),,(281) 825-9449,Diner by Elena,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, diner, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
Francisco,(Owner),,(346) 580-1623,Francisco's Place,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, deli, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
Guadalupe,(Owner),,(281) 977-6789,Guadalupe Sandwich,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, sandwich, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
Mike,(Owner),,(832) 359-9946,Italian House,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, italian, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
Patricia,(Owner),,(346) 260-7080,Patricia Seafood,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, seafood, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
Lisa,(Owner),,(832) 627-1730,Lisa's Place,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, pizza, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
Sarah,(Owner),,(281) 347-2987,Sarah & Family Food Truck,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, food truck, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
Pedro,(Owner),,(346) 420-2318,Pedro's Place,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, steakhouse, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
Carmen,(Owner),,(832) 392-8916,Carmen's Food Truck,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, food truck, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
Roberto,(Owner),,(281) 335-5465,The Roberto Diner,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, diner, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
Carlos,(Owner),,(346) 950-9373,Carlos Italian,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, italian, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
Maria,(Owner),,(346) 232-9745,Maria's Place,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, food truck, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
Tony,(Owner),,(281) 365-4873,Tony's Bakery,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, bakery, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State
